episode,global_step,ep_reward,ep_length,termination_reason,term_goal,term_battery,term_collision,term_timeout,start_x,start_y,goal_x,goal_y,distance_to_goal,distance_reduction,invalid_move_count,invalid_move_rate,battery_remaining,avg_network_score,avg_rssi,avg_latency,avg_packet_loss,total_outage_steps,route_distance
67,12823,-19395.349469,192,battery_depleted,0,1,0,0,28,45,12,28,18.867962264113206,4.477272795744298,47,0.24479166666666666,0.0,0.0,,,,192,170.68124086713198
68,13024,-21233.599195,201,battery_depleted,0,1,0,0,46,20,31,14,4.0,12.15549442140351,66,0.3283582089552239,0.0,0.0,,,,201,162.33809511662432
69,13227,-21643.035273,203,battery_depleted,0,1,0,0,47,42,20,46,17.11724276862369,10.177445359288672,67,0.33004926108374383,0.0,0.0,,,,203,160.02438661763958
70,13404,-16542.736638,177,battery_depleted,0,1,0,0,44,26,34,18,17.11724276862369,-4.310994293757993,16,0.0903954802259887,0.0,0.0,,,,177,192.4802307403554
71,13595,-19192.393068,191,battery_depleted,0,1,0,0,19,14,33,10,3.0,11.560219778561036,43,0.225130890052356,0.0,0.0,,,,191,176.58073580374364
72,13790,-20164.395452,195,battery_depleted,0,1,0,0,36,19,45,39,44.294469180700204,-22.362756981238896,52,0.26666666666666666,0.0,0.0,,,,195,172.82337649086293
73,13987,-20450.105166,197,battery_depleted,0,1,0,0,7,25,18,25,11.704699910719626,-0.7046999107196257,60,0.30456852791878175,0.0,0.0,,,,197,165.58073580374366
74,14173,-18324.112197,186,battery_depleted,0,1,0,0,23,29,48,44,38.07886552931954,-8.924106055093041,44,0.23655913978494625,0.0,0.0,,,,186,175.96551211459396
75,14374,-21301.965657,201,battery_depleted,0,1,0,0,46,1,48,11,8.54400374531753,1.6540352818680386,71,0.35323383084577115,0.0,0.0,,,,201,157.7523086789974
76,14574,-21031.350264,200,battery_depleted,0,1,0,0,33,47,15,31,18.601075237738275,5.4821139198463165,63,0.315,0.0,0.0,,,,200,163.9238815542513
77,14658,-3769.838729,84,goal_reached,1,0,0,0,43,24,34,31,0.0,11.40175425099138,5,0.05952380952380952,51.049999999999905,0.0,,,,84,95.15432893255064
78,14856,-20711.184858,198,battery_depleted,0,1,0,0,28,9,49,23,31.78049716414141,-6.541638235893483,64,0.32323232323232326,0.0,0.0,,,,198,163.40916292848982
79,15048,-19497.65001,192,battery_depleted,0,1,0,0,30,18,39,28,23.08679276123039,-9.633168714156682,53,0.2760416666666667,0.0,0.0,,,,192,169.23759005323603
80,15230,-17438.565976,182,battery_depleted,0,1,0,0,41,35,22,18,23.08679276123039,2.4083048067335326,23,0.12637362637362637,0.0,0.0,,,,182,186.33809511662443
81,15436,-22403.877115,206,battery_depleted,0,1,0,0,33,12,19,12,18.027756377319946,-4.027756377319946,86,0.4174757281553398,0.0,0.0,,,,206,148.58073580374355
82,15610,-15987.336822,174,battery_depleted,0,1,0,0,37,35,14,21,28.231188426986208,-1.305364391313688,14,0.08045977011494253,0.0,0.0,,,,174,193.1370849898478
83,15825,-24266.495579,215,battery_depleted,0,1,0,0,22,42,14,24,5.385164807134504,14.312550796457703,92,0.42790697674418604,0.0,0.0,,,,215,147.8528137423857
84,16014,-18801.610061,189,battery_depleted,0,1,0,0,12,24,6,37,6.0,8.317821063276353,47,0.24867724867724866,0.0,0.0,,,,189,174.72287142747462
85,16233,-25196.731297,219,battery_depleted,0,1,0,0,22,19,35,30,10.63014581273465,6.399240553191753,95,0.4337899543378995,0.0,0.0,,,,219,145.12489168102783
86,16417,-17774.34487,184,battery_depleted,0,1,0,0,28,29,38,10,3.605551275463989,17.8653592781199,38,0.20652173913043478,0.0,0.0,,,,184,177.48023074035527
87,16608,-19302.110898,191,battery_depleted,0,1,0,0,7,25,21,20,20.223748416156685,-5.357679668838179,51,0.2670157068062827,0.0,0.0,,,,191,171.4802307403553
88,16782,-15985.300751,174,battery_depleted,0,1,0,0,43,30,30,37,19.1049731745428,-4.340150114309399,10,0.05747126436781609,0.0,0.0,,,,174,195.06601717798233
89,16972,-19088.74144,190,battery_depleted,0,1,0,0,18,37,44,31,35.014282800023196,-8.330954671770527,52,0.2736842105263158,0.0,0.0,,,,190,171.1370849898478
90,17177,-22101.477782,205,battery_depleted,0,1,0,0,25,6,6,29,26.40075756488817,3.4321102154644265,74,0.36097560975609755,0.0,0.0,,,,205,155.0243866176395
91,17364,-18459.267259,187,battery_depleted,0,1,0,0,29,10,16,10,5.830951894845301,7.169048105154699,45,0.24064171122994651,0.0,0.0,,,,187,174.72287142747467
92,17565,-21304.915273,201,battery_depleted,0,1,0,0,39,8,26,17,18.384776310850235,-2.5733880100083386,68,0.3383084577114428,0.0,0.0,,,,201,159.92388155425124
93,17775,-23262.797802,210,battery_depleted,0,1,0,0,4,26,7,46,28.635642126552707,-8.411893710396022,82,0.3904761904761905,0.0,0.0,,,,210,152.4386001800126
94,17960,-18018.873177,185,battery_depleted,0,1,0,0,2,45,30,47,19.1049731745428,8.966364520693599,40,0.21621621621621623,0.0,0.0,,,,185,177.3086578651016
95,18146,-18312.673723,186,battery_depleted,0,1,0,0,22,37,0,24,33.52610922848042,-7.972244550119147,43,0.23118279569892472,0.0,0.0,,,,186,175.3086578651015
96,18333,-18456.84591,187,battery_depleted,0,1,0,0,15,31,34,15,25.0,-0.16051530325155738,36,0.1925133689839572,0.0,0.0,,,,187,179.58073580374366
97,18528,-20040.996155,195,battery_depleted,0,1,0,0,6,49,0,25,25.553864678361276,-0.8152309246553138,50,0.2564102564102564,0.0,0.0,,,,195,172.33809511662434
98,18703,-16184.795862,175,battery_depleted,0,1,0,0,10,43,29,26,22.20360331117452,3.291494256789406,26,0.14857142857142858,0.0,0.0,,,,175,186.27922061357876
99,18913,-23326.511051,210,battery_depleted,0,1,0,0,8,19,18,39,30.675723300355934,-8.315043525358035,85,0.40476190476190477,0.0,0.0,,,,210,151.5096679918781
100,19132,-25261.023223,219,battery_depleted,0,1,0,0,30,32,34,4,38.62641583165593,-10.342144584194031,103,0.4703196347031963,0.0,0.0,,,,219,138.36753236814707
101,19323,-19269.119151,191,battery_depleted,0,1,0,0,35,18,32,0,20.518284528683193,-2.269996937788534,59,0.3089005235602094,0.0,0.0,,,,191,165.96551211459385
102,19500,-16573.636437,177,battery_depleted,0,1,0,0,14,37,37,43,31.04834939252005,-7.278620744510622,22,0.12429378531073447,0.0,0.0,,,,177,188.13708498984778
103,19701,-21351.665839,201,battery_depleted,0,1,0,0,8,17,5,5,24.839484696748443,-12.470167819895462,66,0.3283582089552239,0.0,0.0,,,,201,163.5807358037436
104,19886,-18055.433536,185,battery_depleted,0,1,0,0,7,41,0,30,16.55294535724685,-3.51454054684155,31,0.16756756756756758,0.0,0.0,,,,185,182.9949493661168
105,20075,-18788.564011,189,battery_depleted,0,1,0,0,24,8,6,20,7.280109889280518,14.35319776350342,44,0.2328042328042328,0.0,0.0,,,,189,174.82337649086298
106,20261,-18291.05454,186,battery_depleted,0,1,0,0,5,33,0,5,39.0,-10.557074693344216,35,0.1881720430107527,0.0,0.0,,,,186,180.40916292848985
107,20441,-17064.397268,180,battery_depleted,0,1,0,0,12,27,24,45,12.041594578792296,9.591713073991642,33,0.18333333333333332,0.0,0.0,,,,180,180.96551211459396
108,20634,-19609.116926,193,battery_depleted,0,1,0,0,10,36,27,45,7.211102550927978,12.024281510743364,54,0.27979274611398963,0.0,0.0,,,,193,168.40916292848988
109,20835,-21325.371634,201,battery_depleted,0,1,0,0,23,43,3,35,22.847319317591726,-1.306660089053711,74,0.3681592039800995,0.0,0.0,,,,201,156.4091629284897
110,21024,-18860.14793,189,battery_depleted,0,1,0,0,20,9,4,30,30.805843601498726,-4.405086036610555,39,0.20634920634920634,0.0,0.0,,,,189,178.1665222413706
111,21231,-22639.12511,207,battery_depleted,0,1,0,0,3,23,9,6,20.12461179749811,-2.096855420178162,85,0.4106280193236715,0.0,0.0,,,,207,150.99494936611666
112,21398,-14737.5225,167,battery_depleted,0,1,0,0,39,40,31,47,10.63014581273465,0.0,7,0.041916167664670656,0.0,0.0,,,,167,198.10764773832506
113,21608,-23251.576258,210,battery_depleted,0,1,0,0,5,12,13,2,11.0,1.806248474865697,85,0.40476190476190477,0.0,0.0,,,,210,149.85281374238568
114,21790,-17481.9568,182,battery_depleted,0,1,0,0,34,46,19,29,25.059928172283335,-2.3883600747740665,28,0.15384615384615385,0.0,0.0,,,,182,184.6518036156092
115,21995,-22156.606597,205,battery_depleted,0,1,0,0,22,48,48,49,31.38470965295043,-5.3654859904350545,77,0.375609756097561,0.0,0.0,,,,205,153.68124086713192
116,22186,-19289.336514,191,battery_depleted,0,1,0,0,7,28,15,6,34.0147027033899,-10.60530288195065,48,0.2513089005235602,0.0,0.0,,,,191,171.1665222413706
117,22358,-15531.191524,172,battery_depleted,0,1,0,0,48,42,24,48,8.94427190999916,15.794361843706803,10,0.05813953488372093,0.0,0.0,,,,172,196.7939392393402
118,22545,-18411.3848,187,battery_depleted,0,1,0,0,1,34,8,48,7.211102550927978,8.44137329157055,40,0.21390374331550802,0.0,0.0,,,,187,177.65180361560917
119,22715,-15246.691787,170,battery_depleted,0,1,0,0,34,29,20,39,15.524174696260024,1.6804758378252291,5,0.029411764705882353,0.0,0.0,,,,170,198.96551211459402
120,22911,-20254.381087,196,battery_depleted,0,1,0,0,36,11,18,9,14.317821063276353,3.792949212998481,59,0.3010204081632653,0.0,0.0,,,,196,165.16652224137056
121,23084,-15921.10788,173,battery_depleted,0,1,0,0,26,34,10,36,39.20459156782532,-23.08007607122822,15,0.08670520231213873,0.0,0.0,,,,173,192.37972567696713
122,23257,-15802.214108,173,battery_depleted,0,1,0,0,34,29,46,8,25.059928172283335,-0.873154927387688,12,0.06936416184971098,0.0,0.0,,,,173,194.13708498984784
123,23436,-16913.9733,179,battery_depleted,0,1,0,0,23,33,29,45,7.0710678118654755,6.345340053133263,32,0.1787709497206704,0.0,0.0,,,,179,182.20815280171325
124,23633,-20418.150696,197,battery_depleted,0,1,0,0,22,46,31,31,9.899494936611665,7.593360747924235,59,0.29949238578680204,0.0,0.0,,,,197,163.68124086713195
125,23819,-18149.448667,186,battery_depleted,0,1,0,0,33,45,37,20,8.246211251235321,17.071766551109008,33,0.1774193548387097,0.0,0.0,,,,186,181.9949493661168
126,24007,-18562.746184,188,battery_depleted,0,1,0,0,28,15,40,33,9.219544457292887,12.41376319549105,36,0.19148936170212766,0.0,0.0,,,,188,178.92388155425127
127,24207,-21073.77003,200,battery_depleted,0,1,0,0,33,8,27,32,19.1049731745428,5.633660579163163,64,0.32,0.0,0.0,,,,200,163.75230867899748
128,24400,-19585.452388,193,battery_depleted,0,1,0,0,46,45,26,31,18.439088914585774,5.97402231688163,49,0.2538860103626943,0.0,0.0,,,,193,170.50966799187816
129,24604,-21910.516465,204,battery_depleted,0,1,0,0,39,19,20,27,14.317821063276353,6.29770706481195,72,0.35294117647058826,0.0,0.0,,,,204,157.68124086713192
130,24772,-14924.52372,168,battery_depleted,0,1,0,0,30,44,16,46,15.231546211727817,-1.0894105879968663,8,0.047619047619047616,0.0,0.0,,,,168,196.45079348883263
131,24958,-18293.437848,186,battery_depleted,0,1,0,0,27,35,29,9,34.48187929913333,-8.405069678322736,35,0.1881720430107527,0.0,0.0,,,,186,179.99494936611683
132,25149,-19276.50106,191,battery_depleted,0,1,0,0,28,45,19,37,19.1049731745428,-7.063378595750503,51,0.2670157068062827,0.0,0.0,,,,191,171.48023074035532
133,25351,-21533.007505,202,battery_depleted,0,1,0,0,15,21,44,25,35.84689665786984,-6.572334321260946,65,0.3217821782178218,0.0,0.0,,,,202,162.26702730475884
134,25532,-17090.591062,181,goal_reached,1,0,0,0,44,43,26,46,0.0,18.24828759089466,31,0.1712707182320442,1.3499999999999164,0.0,,,,181,180.2375900532361
135,25704,-15618.775204,172,battery_depleted,0,1,0,0,45,22,33,30,15.132745950421556,-0.7105408485656,13,0.0755813953488372,0.0,0.0,,,,172,193.7939392393402
136,25902,-20734.402592,198,battery_depleted,0,1,0,0,25,23,43,20,27.073972741361768,-8.825685150467109,67,0.3383838383838384,0.0,0.0,,,,198,162.06601717798216
137,26089,-18485.649979,187,battery_depleted,0,1,0,0,20,13,28,26,20.0,-4.735662477526253,42,0.22459893048128343,0.0,0.0,,,,187,176.48023074035532
138,26283,-19846.368063,194,battery_depleted,0,1,0,0,47,5,36,9,10.63014581273465,1.0745540979849757,57,0.29381443298969073,0.0,0.0,,,,194,165.58073580374366
139,26468,-18065.199484,185,battery_depleted,0,1,0,0,20,12,30,34,27.16615541441225,-3.0000634672231037,27,0.14594594594594595,0.0,0.0,,,,185,185.33809511662443
140,26663,-20085.981785,195,battery_depleted,0,1,0,0,16,41,21,16,32.01562118716424,-6.520523619200318,57,0.2923076923076923,0.0,0.0,,,,195,167.4091629284898
141,26839,-16375.557391,176,battery_depleted,0,1,0,0,29,30,10,12,34.828149534535996,-8.655644877931195,13,0.07386363636363637,0.0,0.0,,,,176,194.06601717798225
142,27050,-23367.158607,211,battery_depleted,0,1,0,0,6,6,28,1,7.810249675906654,14.750778669450302,87,0.41232227488151657,0.0,0.0,,,,211,149.6812408671319
143,27223,-15848.391609,173,battery_depleted,0,1,0,0,34,38,15,41,23.706539182259394,-4.471155120588051,21,0.12138728323699421,0.0,0.0,,,,173,187.62236636408642
144,27412,-18837.586033,189,battery_depleted,0,1,0,0,43,12,29,25,22.360679774997898,-3.255706600455099,43,0.2275132275132275,0.0,0.0,,,,189,175.40916292848988
145,27607,-20023.325504,195,battery_depleted,0,1,0,0,42,0,26,13,18.867962264113206,1.7475658639750975,52,0.26666666666666666,0.0,0.0,,,,195,172.82337649086296
146,27799,-19403.142443,192,battery_depleted,0,1,0,0,45,41,44,18,19.235384061671343,3.786344804771332,49,0.2552083333333333,0.0,0.0,,,,192,170.75230867899742
147,27988,-18868.729646,189,battery_depleted,0,1,0,0,1,49,23,42,22.090722034374522,0.9960707268558693,48,0.25396825396825395,0.0,0.0,,,,189,171.65180361560914
148,28174,-18290.530726,186,battery_depleted,0,1,0,0,48,27,39,13,18.867962264113206,-2.2246452870199676,35,0.1881720430107527,0.0,0.0,,,,186,180.823376490863
149,28371,-20492.465239,197,battery_depleted,0,1,0,0,40,21,25,2,24.839484696748443,-0.6320478229280333,62,0.3147208121827411,0.0,0.0,,,,197,165.65180361560914
150,28543,-15628.277972,172,battery_depleted,0,1,0,0,36,44,21,25,25.553864678361276,-1.3464278045408662,13,0.0755813953488372,0.0,0.0,,,,172,193.79393923934026
151,28746,-21698.485644,203,battery_depleted,0,1,0,0,9,11,32,6,17.0,6.5372045918796395,74,0.3645320197044335,0.0,0.0,,,,203,156.33809511662426
152,28935,-18904.547412,189,battery_depleted,0,1,0,0,44,7,29,20,23.430749027719962,-3.5813157864407543,51,0.2698412698412698,0.0,0.0,,,,189,170.72287142747467
153,29127,-19387.495396,192,battery_depleted,0,1,0,0,49,12,34,13,10.04987562112089,4.983420757252018,45,0.234375,0.0,0.0,,,,192,175.16652224137056
154,29310,-17661.591866,183,battery_depleted,0,1,0,0,27,32,43,27,12.041594578792296,4.721460035447915,33,0.18032786885245902,0.0,0.0,,,,183,182.30865786510157
155,29496,-18260.030327,186,battery_depleted,0,1,0,0,32,32,11,45,25.942243542145693,-1.2440654716887565,34,0.1827956989247312,0.0,0.0,,,,186,179.7523086789975
156,29701,-22106.516293,205,battery_depleted,0,1,0,0,28,26,41,10,21.18962010041709,-0.5740919723287874,65,0.3170731707317073,0.0,0.0,,,,205,162.3675323681472
157,29744,-997.990833,43,goal_reached,1,0,0,0,7,41,1,49,0.0,10.0,9,0.20930232558139536,76.84999999999997,0.0,,,,43,41.45584412271571
158,29955,-23397.37723,211,battery_depleted,0,1,0,0,33,3,14,25,21.840329667841555,7.228554039655712,80,0.3791469194312796,0.0,0.0,,,,211,152.95331880577402
159,30129,-16034.657331,174,battery_depleted,0,1,0,0,39,34,29,35,22.80350850198276,-12.753632880861868,11,0.06321839080459771,0.0,0.0,,,,174,195.30865786510162
160,30316,-18543.132729,187,battery_depleted,0,1,0,0,24,23,42,20,29.0,-10.751712409105341,41,0.2192513368983957,0.0,0.0,,,,187,175.823376490863
161,30515,-20930.505593,199,battery_depleted,0,1,0,0,20,21,28,32,16.492422502470642,-2.8909519937351984,65,0.32663316582914576,0.0,0.0,,,,199,163.40916292848976
